Ticker,Date,Open,High,Low,Close,Volume,Adj_Close,Change,Gain,Loss,AvgGain,AvgLoss,RS,RSI,EMA12,EMA26,MACD,Signal,Histogram
BMY,2017-03-10,58.029999,58.540001,57.810001,58.32,8532200,58.32,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-09,57.369999,58.049999,57.200001,57.990002,7501400,57.990002,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-08,56.330002,57.50,56.220001,57.119999,13523600,57.119999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-07,56.27,56.630001,55.779999,56.330002,16919000,56.330002,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-06,57.02,57.23,56.23,56.970001,7906400,56.970001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-03,56.740002,57.34,56.630001,57.259998,9645800,57.259998,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-02,56.889999,57.490002,56.59,56.860001,12091800,56.860001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-03-01,57.00,57.240002,56.52,57.18,13265400,57.18,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-28,56.540001,56.93,56.209999,56.709999,8979100,56.709999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-27,56.50,57.00,56.240002,56.560001,11182600,56.560001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-24,55.919998,56.470001,55.880001,56.439999,11336900,56.439999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-23,55.630001,56.09,55.02,55.77,14145600,55.77,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-22,55.490002,56.450001,55.290001,55.349998,21256300,55.349998,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-21,54.41,57.209999,53.41,54.779999,26366900,54.779999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-17,54.299999,54.720001,54.080002,54.59,9326800,54.59,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-16,55.080002,55.16,53.919998,54.279999,9912500,54.279999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-15,53.700001,55.34,53.599998,55.029999,11814400,55.029999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-14,52.310001,54.27,52.09,53.709999,19773400,53.709999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-13,51.830002,52.09,51.619999,52.029999,6769700,52.029999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-10,51.610001,51.970001,51.52,51.650002,5845600,51.650002,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-09,52.00,52.25,51.459999,51.509998,5813100,51.509998,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-08,51.290001,52.119999,51.119999,52.00,12236500,52.00,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-07,51.490002,52.32,51.259998,51.66,15747800,51.66,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-06,50.650002,51.09,50.560001,51.040001,8263400,51.040001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-03,50.599998,50.91,50.360001,50.779999,10934000,50.779999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-02,49.349998,50.889999,49.27,50.50,18610200,50.50,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-02-01,49.130001,49.32,48.32,49.290001,16021900,49.290001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-31,48.400002,49.419998,48.209999,49.16,15094000,49.16,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-30,48.220001,49.099998,47.959999,48.689999,15738200,48.689999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-27,47.259998,48.619999,47.119999,47.740002,22918700,47.740002,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-26,48.59,49.509998,46.009998,46.82,44800800,46.82,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-25,49.34,49.57,48.799999,49.549999,15978500,49.549999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-24,50.049999,50.139999,48.93,48.959999,17172800,48.959999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-23,49.529999,50.310001,49.150002,50.00,23886100,50.00,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-20,55.490002,55.490002,48.919998,49.23,77021200,49.23,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-19,56.099998,56.310001,55.34,55.490002,7122300,55.490002,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-18,56.509998,56.549999,55.889999,56.07,6639200,56.07,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-17,55.889999,56.580002,55.209999,56.279999,10416300,56.279999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-13,56.560001,56.73,56.049999,56.220001,7660200,56.220001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-12,56.50,56.779999,56.02,56.549999,9977900,56.549999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-11,58.119999,58.869999,56.529999,56.799999,20497900,56.799999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-10,59.779999,60.450001,59.720001,59.98,6103700,59.98,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-09,59.75,59.919998,59.650002,59.73,5256500,59.73,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-06,60.040001,60.330002,58.849998,59.950001,10104600,59.950001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-05,59.389999,60.419998,59.310001,60.130001,8422300,60.130001,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-04,59.459999,59.75,59.029999,59.139999,6703400,59.139999,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2017-01-03,58.779999,59.68,58.580002,59.450001,10061700,59.06,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-30,58.860001,58.959999,58.209999,58.439999,7008900,58.056624,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-29,58.810001,59.189999,58.630001,58.900002,3642700,58.513609,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-28,59.290001,59.439999,58.540001,58.610001,4249100,58.22551,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-27,59.610001,59.75,59.290001,59.330002,4251900,58.940788,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-23,58.849998,59.93,58.77,59.610001,5412800,59.21895,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-22,58.740002,58.98,58.52,58.759998,4812000,58.374524,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-21,59.23,59.580002,58.68,58.689999,4471200,58.304984,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-20,59.299999,59.529999,58.939999,59.119999,3918800,58.732163,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-19,59.040001,59.849998,59.02,59.419998,8399100,59.030194,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-16,58.919998,59.049999,58.200001,58.619999,12218200,58.235443,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-15,58.509998,59.799999,58.279999,58.650002,13210800,58.265249,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-14,57.299999,58.52,57.27,58.50,12603900,58.116231,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-13,57.00,57.34,56.700001,57.169998,6902800,56.794955,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-12,56.830002,56.970001,56.400002,56.549999,8829300,56.179023,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-09,55.16,57.18,55.099998,57.040001,11782800,56.66581,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-08,54.93,55.419998,54.779999,55.23,8191200,54.867683,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-07,55.549999,55.68,54.360001,55.240002,12210800,54.877619,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-06,55.709999,56.040001,55.560001,56.029999,5924400,55.662434,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-05,55.860001,55.959999,55.23,55.549999,9904400,55.185583,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-02,55.689999,56.110001,55.299999,55.959999,9281500,55.592893,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-12-01,55.939999,56.27,55.439999,55.799999,12719600,55.433943,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-30,56.290001,56.689999,56.00,56.439999,16418900,56.069744,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-29,56.619999,56.889999,56.139999,56.360001,9818900,55.990271,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-28,56.919998,56.959999,56.25,56.509998,8724200,56.139284,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-25,56.849998,57.139999,56.709999,56.98,6228600,56.606202,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-23,56.049999,56.779999,55.779999,56.75,10151000,56.377712,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-22,56.66,56.900002,56.259998,56.549999,10350000,56.179023,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-21,56.709999,56.849998,56.400002,56.73,11312300,56.357842,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2016-11-18,56.580002,56.84,56.25,56.759998,7387400,56.387644,0,0,0,0,0,0,0,0,0,0,0,0
